id,mass,x,y,z,vx,vy,vz
3259,1.61137e+15,-3.32201,0.217474,-0.368441,0.000898386,-0.00875861,0.000718074
3260,3.81982e+15,-3.21689,0.801029,-0.327189,-0.00250531,-0.00855644,-0.00118784
3261,3.15342e+16,-0.0680491,-3.01738,0.0342696,0.00968414,-0.00019147,-0.00268926
3262,4.00859e+15,2.02602,-1.54807,-0.463343,0.00551768,0.00861117,-0.00217135
3263,3.11538e+14,-1.59453,0.596302,-0.562641,-0.00541518,-0.0120717,0.00105185
3264,3.87445e+15,2.54068,-1.71736,-0.0185139,0.00380995,0.00903056,6.74443e-05
3265,4.50152e+15,-2.24943,1.91969,-0.571026,-0.00686202,-0.00701024,0.00226855
3266,5.04446e+15,-3.03806,1.39233,0.594141,-0.00407564,-0.00778505,-0.000753171
3267,3.71406e+15,3.06928,0.194713,-0.0210463,-0.00206641,0.00959476,-0.000185951
3268,4.81348e+15,2.68518,-1.41564,-0.0840446,0.00303194,0.00948958,0.000117072
3269,2.42995e+15,2.52519,1.19982,0.169528,-0.00553273,0.00923641,-0.00040061
3270,3.06494e+11,-1.41053,0.306074,-0.150636,-0.00956273,-0.0138245,-0.000190542
3271,9.18771e+13,-1.77436,0.923228,-0.363533,-0.00587965,-0.00999731,-0.00292826
3272,2.86228e+15,-0.303938,2.26351,-0.49191,-0.0120229,-0.00127144,0.000424326
3273,2.18556e+15,1.06782,-2.45538,-0.0275545,0.00885911,0.00543158,-0.00063844
3274,3.89207e+16,2.49258,-4.21232,-0.10153,0.00625388,0.00474301,0.00097749
3275,1.19981e+17,0.435392,-5.24106,-0.0688123,0.00727444,0.00106211,0.000902111
3276,5.52315e+17,3.0925,-3.54926,1.91367,0.0051846,0.00544682,0.00160685
3277,1.7221e+16,2.69997,-0.182575,0.219494,0.00131999,0.0107451,0.00222317
3278,6.91884e+14,-0.592562,-1.61459,0.370078,0.011613,-0.00492595,-0.00435064
3279,5.09828e+15,-2.97777,-1.50314,-0.452805,0.00440396,-0.00761298,-0.000892881
3280,1.73017e+17,3.55964,-3.05482,-1.07751,0.00524459,0.00572078,0.00188616
3281,5.19148e+15,3.33621,-0.410926,-0.279169,0.000269208,0.00889717,0.00147767
3282,8.26155e+15,-1.84758,-2.29219,0.205072,0.00824742,-0.00550471,-0.00180811
3283,1.54962e+15,2.17793,1.37457,0.168292,-0.00723685,0.00814434,0.00108876
3284,9.23848e+16,1.54893,-4.8058,-0.539641,0.00687783,0.00323172,-0.000754882
3285,7.99498e+14,0.399703,2.3172,0.100808,-0.0113562,0.00387666,0.000443079
3286,2.82501e+15,-0.883541,2.07804,-0.52052,-0.0120229,-0.00347727,0.000557618
3287,2.11961e+16,2.54546,-1.44724,-0.588938,0.00508665,0.00864604,-0.000754025
3288,7.48226e+14,1.98683,1.16591,0.225432,-0.00742308,0.0102625,-0.000524475
3289,1.94722e+16,2.28355,1.86234,0.118907,-0.00576126,0.00811038,-0.00295799
3290,6.37392e+13,0.971326,1.24744,0.621855,-0.0108265,0.00904832,-0.000967795
3291,1.05733e+15,2.49992,0.046562,0.000807525,-0.00232274,0.010869,-0.00153222
3292,3.57949e+15,-3.6707,-0.538511,0.0834353,0.00193741,-0.00805186,-0.000142114
3293,5.10546e+15,0.583668,-2.70837,-0.458603,0.0100847,0.000179038,0.000414709
3294,3.02485e+15,-2.81134,1.4325,-0.47458,-0.00391906,-0.00857978,0.000178222
3295,7.61547e+15,0.793064,-3.19192,0.0517787,0.00841389,0.00382497,-4.83884e-05
3296,3.74616e+15,-0.382257,-3.23738,-0.252202,0.00882367,-0.000326767,-0.00166619
3297,4.7392e+15,2.60415,0.419888,-0.755671,-0.000780146,0.0102968,0.000480707
3298,4.18685e+15,-1.00035,-2.99675,0.213497,0.00890696,-0.00222409,-0.00167702
3299,3.93591e+15,2.42388,2.53995,-0.161148,-0.00525405,0.00695516,-5.86929e-05
3300,2.48891e+15,-0.22752,2.69501,0.0601604,-0.0112317,1.86853e-05,0.0003275
3301,1.07726e+17,3.47006,-3.776,0.431661,0.00554805,0.0049625,-0.00149698
3302,2.24014e+15,-2.06018,-1.91995,-0.122172,0.0072529,-0.00748578,0.00162911
3303,5.32073e+15,-1.69449,-2.84876,0.0010976,0.00864171,-0.00326142,-0.00025777
3304,5.53749e+15,2.33006,-1.00511,-0.00833304,0.00432049,0.0108705,-0.00016132
3305,2.99797e+15,-0.330577,2.61725,0.43461,-0.010334,-0.00211511,-0.00132577
3306,6.28676e+13,-1.73633,-0.534164,0.753145,0.00506363,-0.0109464,0.00184962
3307,1.56305e+13,-1.36052,1.12173,0.684847,-0.00700389,-0.0106714,0.00189077
3308,2.92833e+16,1.97523,1.37683,0.847531,-0.00534144,0.0103609,0.00166974
3309,1.98272e+12,0.881888,-0.408568,0.0232262,-0.000921941,0.0174732,0.00216669
3310,1.76635e+15,0.497369,2.71562,0.112633,-0.00967488,0.00351402,-0.000675373
3311,1.51422e+16,2.6149,1.31558,0.0378118,-0.00448802,0.00917787,-0.00207528
3312,1.42485e+15,2.63244,0.869911,-0.0229608,-0.00460067,0.00990531,0.000295977
3313,2.4843e+15,3.46445,-0.579823,0.0151009,0.00115104,0.00856856,-0.000137282
3314,2.16989e+15,-0.999249,2.86374,0.0534186,-0.00927668,-0.0026786,-0.000135967
3315,3.08169e+15,-0.986115,-2.14167,0.489025,0.0101452,-0.00519738,-0.000946815
3316,8.7787e+16,2.31286,-4.43569,1.45144,0.00567697,0.00409973,0.00244297
3317,9.5118e+16,1.04429,-4.77864,-0.52912,0.00747892,0.00240888,-0.00089826
3318,1.65321e+15,-1.94075,1.66463,-0.0533303,-0.00584999,-0.00942421,0.000841141
3319,3.96749e+15,-2.65766,-1.81988,0.343328,0.00577948,-0.00702245,0.00125756
3320,1.9662e+15,-2.04141,-1.78634,0.0442624,0.00555779,-0.00862882,-0.000335649
3321,2.83768e+15,0.58522,2.9659,0.0821968,-0.00959663,0.00184815,0.000416001
3322,5.2097e+15,-0.347296,2.62023,-0.0411619,-0.0107017,-8.26237e-05,0.00158397
3323,1.38423e+17,1.08987,-4.92493,0.0819952,0.00714286,0.00235187,0.00158024
3324,5.14467e+15,-2.59314,0.335012,-0.384774,-0.00271062,-0.0102715,-0.00147099
3325,4.12544e+15,-1.56922,3.01336,0.701375,-0.0079381,-0.00379679,-0.00016145
3326,1.83488e+15,-3.18677,-1.52132,0.0852568,0.00501297,-0.0071589,3.56488e-05
3327,2.21425e+15,2.77033,1.42177,-0.0512766,-0.00561884,0.00805098,-9.76785e-05
3328,5.65321e+16,3.64782,-3.45289,0.660341,0.00496786,0.00576416,0.000227791
3329,7.01209e+16,2.89562,-4.30852,-1.05367,0.0060951,0.00381382,0.00120929
3330,2.41688e+16,3.97632,-2.71685,0.712615,0.00445156,0.00659037,-0.000294443
3331,4.4873e+15,-1.71225,2.52019,0.0116552,-0.00750915,-0.00663606,1.93448e-05
3332,1.01939e+17,1.47766,-4.42148,0.727354,0.00723561,0.00301394,-0.00250855
3333,3.72248e+17,1.07418,4.34451,-1.33101,-0.00639399,0.00337146,0.00398622
3334,2.73433e+17,1.27325,4.15947,-0.102565,-0.00730179,0.00248883,0.00423137
3335,3.89861e+16,2.04671,3.5651,-1.31791,-0.00812419,0.0032302,0.00174918
3336,1.83069e+17,1.14504,4.60282,-0.17829,-0.00762435,0.00148928,0.00274221
3337,1.64258e+16,-1.09804,-2.80412,-1.58448,0.00846274,-0.00263831,0.00129322
3338,1.5285e+15,-0.13592,2.69277,-0.339956,-0.00966219,-0.000906161,-0.000809582
3339,6.83708e+15,2.97445,0.0741114,0.743614,-0.000802917,0.00984148,-0.00122877
3340,1.3738e+16,-3.15271,-1.32257,0.440328,0.00352537,-0.00789628,0.00124383
3341,2.21484e+15,1.38176,-3.31144,-0.335261,0.00759846,0.00353682,3.14572e-05
3342,8.17901e+15,2.72166,-1.69703,-0.0946677,0.00389611,0.00848536,-0.000963216
3343,1.4676e+15,2.34186,-1.74153,0.290273,0.00651452,0.00744324,-0.00151559
3344,3.12433e+15,1.12657,2.10596,-0.495128,-0.0101943,0.00472077,-0.00171392
3345,1.23126e+16,-2.91293,-0.584827,-0.428676,0.00265658,-0.00866306,-0.00182948
3346,1.20968e+15,-0.575383,-2.2184,0.0452879,0.0115704,-0.000858393,-0.000725648
3347,6.18219e+15,2.31434,-1.40837,0.413227,0.00557523,0.00911472,-0.00074628
3348,1.3559e+17,3.88625,-3.16403,-0.648927,0.00477995,0.00496489,0.0033487
3349,1.00748e+13,-1.42786,1.41871,-0.631354,-0.00819028,-0.00775391,0.00269548
3350,1.13823e+16,2.31157,-2.22389,-0.441863,0.00582889,0.00732967,-0.000845783
3351,5.35867e+15,2.66728,-0.794463,-0.15718,0.00346607,0.00983104,-0.00191865
3352,6.70832e+15,-0.455904,-3.40484,-0.351817,0.00859626,-0.000771535,-0.00127391
3353,6.86621e+15,-1.9322,-2.75398,0.645353,0.00631909,-0.00579885,0.00157127
3354,6.6174e+15,-3.01517,0.57753,-0.0244007,-0.00126873,-0.00995381,-0.00039062
3355,3.38499e+16,0.571322,-2.8037,0.316103,0.00926315,0.00392833,0.00252291
3356,7.17989e+15,-1.12657,-2.49787,0.458138,0.0101383,-0.00331201,0.000925121
3357,2.87795e+13,-1.76894,0.428916,0.169141,-0.00342809,-0.0122072,-0.00403551
3358,9.73396e+16,0.839415,4.70277,-0.768776,-0.00783896,0.00149326,7.1783e-06
3359,4.5897e+15,2.08511,1.77205,-0.0939648,-0.00569834,0.00948617,0.000248313
3360,6.84775e+15,2.87676,0.808418,-0.268814,-0.00338861,0.00959771,-0.000483327
3361,2.25512e+14,-0.375593,2.64995,-0.228564,-0.00993035,0.00185323,-0.000160541
3362,3.60736e+15,1.25252,-2.30541,0.407472,0.00799253,0.0064274,0.0013525
3363,1.26175e+15,1.8419,1.38567,-0.152948,-0.00886716,0.00904111,0.000236717
3364,6.38223e+15,2.83345,-0.542498,-0.195293,0.000932369,0.0100836,-0.00172179
3365,1.21029e+15,2.02024,-1.03847,0.057202,0.00339197,0.0115344,-0.000279435
3366,4.25819e+15,2.22516,0.298113,0.275983,-0.00210968,0.012522,-0.0011154
3367,3.281e+16,-1.84218,-2.44518,0.795046,0.00721643,-0.00622217,-0.000791862
3368,1.21269e+16,-1.70277,-2.55349,0.704247,0.00795649,-0.00534093,-0.000187906
3369,2.17555e+15,1.11273,2.69826,-0.485704,-0.00883618,0.00485568,-0.00114809
3370,4.06274e+15,-0.672072,-3.33734,0.08615,0.00874707,-0.000415243,-0.000300717
3371,3.91247e+15,-3.60149,-0.633622,0.105583,0.000803367,-0.00831127,0.000151278
3372,9.94896e+14,-1.44971,2.45384,-0.0805383,-0.0089814,-0.00461593,-0.000752362
3373,8.09584e+16,2.23749,4.81897,0.296018,-0.006127,0.0028606,0.00271329
3374,5.14066e+15,-2.39661,1.90126,0.317776,-0.0048207,-0.00841213,0.00261037
3375,1.78747e+15,-2.20432,-1.71875,-0.5698,0.00401215,-0.00627513,-0.00192828
3376,1.10228e+16,1.00315,-2.63911,-0.139468,0.00940264,0.00476951,-0.00120709
3377,6.07855e+13,-1.3927,0.762383,-1.06145,-0.00517806,-0.00977898,-0.00170781
3378,6.21096e+15,2.39408,1.65622,0.291601,-0.00613138,0.00806647,-0.00131906
3379,3.32701e+16,-2.01722,-2.39011,0.486733,0.0073022,-0.00622833,-0.00029306
3380,9.64361e+14,2.1423,1.67011,-0.0441822,-0.0065991,0.00875951,2.00788e-05
3381,4.21881e+15,-3.12609,-2.01469,-0.501238,0.00509818,-0.00617692,-6.27959e-05
3382,2.05067e+15,1.00047,2.75964,0.600983,-0.00834132,0.00397867,-7.81799e-05
3383,7.69503e+14,1.98289,-0.584269,0.0822964,0.00323,0.0124304,-0.00221299
3384,1.95522e+16,-2.59434,-1.68545,0.946008,0.00539286,-0.0077358,-1.83964e-05
3385,1.23677e+15,-0.397205,3.01105,-0.0630136,-0.0100912,0.00065816,5.28813e-06
3386,1.57905e+16,-3.26951,-0.0833503,-0.185705,-0.000157468,-0.00923753,-0.00314244
3387,7.89914e+15,1.08828,2.06982,-0.547523,-0.0106066,0.00611346,-0.00161547
3388,6.88555e+15,1.96574,2.15811,0.242037,-0.00660845,0.00774481,-0.00118373
3389,3.52684e+15,-3.30804,-0.739144,0.0780447,0.000898494,-0.00904105,-0.000167081
3390,1.19901e+15,-2.91616,1.74035,0.0316296,-0.00565156,-0.00728723,-8.29095e-05
3391,5.45873e+15,-0.321133,2.80317,0.4708,-0.0104996,-0.000982254,-0.000427792
3392,2.55134e+15,-2.87385,-0.362893,0.28736,0.00126866,-0.0100913,0.00160869
3393,5.94777e+15,-2.95929,-0.478626,0.401407,0.00110731,-0.0101084,0.000148836
3394,3.64816e+16,0.108286,4.69882,0.338867,-0.0080448,0.00100957,0.000445991
3395,1.45588e+15,-2.09875,1.78263,0.175228,-0.00727193,-0.0075691,-1.33203e-05
3396,5.19215e+15,-3.42015,0.589125,0.129711,0.000395376,-0.00885816,7.83916e-05
3397,8.21732e+15,-1.73405,-2.72937,0.931614,0.00772887,-0.00459871,-0.000393224
3398,3.88513e+15,-0.443246,2.87533,-0.00901134,-0.010616,-0.000911521,0.000431524
3399,2.49121e+16,-2.86585,-1.21089,-0.199728,0.00446641,-0.00854362,0.00181678
3400,3.06509e+16,0.153083,4.76343,0.625965,-0.00782018,0.000882879,-0.00122991
3401,1.36456e+16,-3.12974,0.206028,-0.0686747,-0.000959731,-0.00953905,-0.00249845
3402,4.57019e+16,0.822746,4.49255,0.892983,-0.00808419,0.00174541,-4.72367e-05
3403,1.5441e+17,1.89208,4.35368,-0.567948,-0.00613665,0.00329347,0.00416402
3404,9.45582e+16,1.52181,4.09829,0.766871,-0.00776236,0.00266681,0.00286904
3405,4.76545e+15,-3.06403,-0.860884,0.23253,0.00250024,-0.00836139,-0.00299897
3406,1.81111e+16,2.90219,-2.18785,-0.114714,0.00536484,0.00616803,-0.000346945
3407,1.4819e+14,-0.460934,2.94279,0.310311,-0.00830709,-0.00101963,0.00137691
3408,2.59693e+15,-2.36113,1.97264,0.513332,-0.00555012,-0.0078582,0.000936673
3409,5.31482e+16,0.267183,5.0081,0.780882,-0.0077115,0.000139455,0.000737943
3410,8.06474e+15,-0.238078,3.20421,0.0862304,-0.00917904,-0.000691962,0.00177845
3411,2.57779e+15,1.84541,-1.85387,-0.0857668,0.00733679,0.00859078,-5.87732e-06
3412,9.02661e+14,2.61613,1.63035,0.0748908,-0.00452661,0.00768506,2.38181e-06
3413,2.86847e+15,-0.877701,-2.60146,0.122415,0.0106419,-0.00212329,-0.000324749
3414,6.22692e+15,2.83873,-1.32636,0.0175214,0.00274326,0.00912237,-0.0011656
3415,1.5285e+15,2.7848,0.983473,0.302767,-0.00371915,0.00933385,-0.00120319
3416,1.61289e+15,-0.935118,-2.25654,-0.264084,0.0100229,-0.00448449,-0.00049759
3417,3.68953e+15,-0.709678,2.81273,-0.571967,-0.0100131,-0.00217771,-0.000574299
3418,1.6674e+16,2.76376,1.67902,0.265281,-0.00510631,0.00783243,0.000584844
3419,3.14714e+15,0.132784,-3.65703,0.6383,0.00803786,-0.000133394,-0.000265014
3420,6.43729e+15,-2.39024,1.97184,-0.0906515,-0.00674571,-0.00684155,-0.00143599
3421,3.24586e+15,0.183304,2.40088,0.0265118,-0.0114613,-0.00106035,-0.00217222
3422,3.84865e+15,-1.7404,1.61303,0.445978,-0.00622793,-0.00899941,0.00119489
3423,1.71455e+15,1.2971,-3.09531,-0.0292754,0.00851446,0.00264714,-0.000458615
3424,4.09022e+15,1.50205,-2.96705,-0.424347,0.0082277,0.00354827,-0.000371143
3425,1.63633e+15,-0.832909,2.65708,-0.234851,-0.00989419,-0.00298859,9.56155e-05
3426,2.92591e+15,2.88437,-1.39603,-0.0171422,0.00278603,0.00892274,8.74776e-05
3427,2.12137e+15,-1.79838,2.18502,-0.0997342,-0.00782486,-0.00663862,-0.000433693
3428,1.07214e+16,-1.02993,-2.78298,-0.816731,0.00919851,-0.00356068,-0.000980472
3429,1.431e+15,0.914956,2.69971,-0.153625,-0.00831938,0.00511052,0.000277366
3430,1.07757e+15,0.850336,2.201,-0.171912,-0.0110313,0.00307671,0.00138497
3431,1.89481e+15,-3.29499,0.290303,-0.308824,-0.00124072,-0.00879865,0.00140026
3432,3.38168e+15,-0.183695,2.63495,0.254986,-0.0108262,0.00149759,-0.000893211
3433,1.22348e+15,-2.67391,0.858317,-0.0916518,-0.00296435,-0.00978136,0.000811571
3434,1.45501e+15,-2.68215,-1.12464,-0.233139,0.00268584,-0.00889407,0.00166665
3435,4.30887e+15,-3.15984,1.05184,0.621434,-0.00300337,-0.00830709,0.000368552
3436,3.5688e+15,3.02259,-0.817947,0.123476,0.0018196,0.00933098,-0.00149766
3437,3.56223e+15,-0.904612,3.0322,-0.227637,-0.0093122,-0.00149844,-0.00134073
3438,9.09105e+15,-2.57198,-2.42272,-0.076493,0.00546863,-0.00659524,-0.000770093
3439,8.63223e+16,2.47531,-3.88913,-0.333185,0.00661268,0.00456342,0.00224877
3440,1.56797e+17,0.894485,-4.60085,-0.558419,0.00731809,0.00161111,0.00340634
3441,6.28781e+16,0.0141943,4.64585,0.156397,-0.00810534,-0.000271957,0.00120433
3442,1.01142e+17,1.25608,4.54038,-1.8098,-0.00664409,0.00289021,0.00272447
3443,4.44641e+15,-1.11445,2.22034,0.292712,-0.00974944,-0.0061736,0.000159835
3444,1.61689e+17,0.787486,-4.96562,0.857193,0.00726533,0.00154723,0.00161828
3445,4.04599e+15,1.45793,-1.79403,0.254593,0.00923846,0.00709991,-0.00194354
3446,8.42291e+15,0.762296,-2.30455,-0.188775,0.00960799,0.00583214,-0.00198873
3447,3.46047e+15,-2.60488,1.21149,0.367278,-0.00383878,-0.00924531,0.000549221
3448,3.34054e+15,-3.12504,0.673701,0.537779,-0.00242983,-0.00889586,0.00102592
3449,4.58505e+15,1.39538,2.31617,-0.0268087,-0.00995629,0.0051424,-0.000102389
3450,4.76067e+15,0.841492,2.83242,0.0406076,-0.00941263,0.00310646,0.000476443
3451,1.03315e+16,1.31628,-2.71401,0.459531,0.00829039,0.00520566,-0.00149154
3452,3.16413e+14,0.653474,-1.07351,-0.0260674,0.0163186,-0.0051505,0.0014955
3453,3.83404e+17,1.10078,-3.53775,-0.339441,0.00940337,0.00314145,0.00128847
3454,4.95608e+18,11.4895,-29.6139,2.07932,0.00177876,0.000450464,-0.000812251
3455,1.67324e+15,1.62281,-1.80249,-0.271219,0.00936899,0.00615084,0.00227131
3456,9.18849e+14,-1.53919,-3.50841,-0.0201445,0.00726332,-0.00274249,-0.00011772
3457,1.50173e+16,-0.72768,2.13988,0.156644,-0.0112221,-0.00467917,0.00255691
3458,4.25819e+15,2.73781,1.13676,-0.113662,-0.00281271,0.0097614,0.000284917
3459,5.13208e+15,2.85152,0.312264,-0.250432,0.000210887,0.0104583,0.000539722
3460,3.94725e+15,-3.03451,-1.9889,-0.0116346,0.00512933,-0.00668607,9.92677e-06
3461,6.91365e+15,-1.4127,2.56806,0.447684,-0.00902261,-0.00461133,0.00130324
3462,1.08211e+15,-0.215624,2.40901,-0.110738,-0.010831,-0.00199679,0.000678155
3463,3.49885e+15,2.42875,0.272984,-0.073528,0.00121802,0.0109626,0.00280218
3464,1.77805e+15,-2.86681,0.713518,-0.022815,-0.00273753,-0.00965856,0.0018368
3465,5.68898e+13,-0.68654,-1.76914,0.154178,0.0112041,-0.00429961,0.00351708
3466,3.2814e+15,-3.41031,-0.711513,0.464077,0.00215559,-0.00735001,-0.000229939
3467,1.79403e+15,2.54929,0.250662,0.197668,-0.00163132,0.0106661,-0.00141007
3468,4.09549e+15,-1.71442,-2.07415,-0.702794,0.00776736,-0.00602798,-0.000517368
3469,5.16625e+15,3.11796,-0.723827,0.458137,1.55596e-05,0.00922355,0.00155237
3470,3.78696e+15,-3.19203,-0.918931,-0.306885,0.00245858,-0.00850944,0.00112878
3471,4.43633e+16,2.79732,-0.333278,-0.747798,0.00071688,0.0103989,-0.000238366
3472,7.28282e+15,2.79326,-2.13177,-0.131229,0.00446339,0.00731115,-0.000216537
3473,2.04849e+15,-2.21933,-2.15683,-0.180454,0.00739821,-0.00587413,-0.00168971
3474,3.31181e+15,1.47793,2.33021,-0.100598,-0.00970757,0.00521898,8.90991e-06
3475,3.21704e+15,-0.665877,-3.38057,0.0529762,0.00834298,-0.00248751,2.76085e-05
3476,8.0898e+16,-0.688436,4.91805,0.554125,-0.0078116,-0.000774613,-0.000852892
3477,5.91734e+15,-2.57922,-1.68227,-0.167344,0.00456496,-0.00836538,0.00178694
3478,1.78451e+15,2.92371,0.427648,0.0884861,-0.00180396,0.0097243,-0.00164243
3479,5.00854e+15,-0.4458,3.07188,-0.350267,-0.00874746,-0.00104169,0.00195009
3480,4.04813e+15,-0.947738,-2.21208,0.576351,0.01068,-0.00280968,-0.0012535
3481,3.67161e+15,2.14779,-2.36105,-0.111535,0.00778172,0.00546977,-0.000114825
3482,3.58193e+15,3.12919,-0.487748,-0.052326,0.00242938,0.00936805,0.000195855
3483,1.62155e+16,1.19716,-1.99575,1.60687,0.00878911,0.00451592,0.00156889
3484,1.44197e+15,0.522739,-2.84108,-0.778653,0.00944595,0.00316787,0.00183445
3485,2.58843e+15,-3.56258,0.276862,0.141276,-0.00135536,-0.00830331,0.000114207
3486,3.70646e+15,0.113599,-2.76873,0.0619718,0.0106204,0.00172698,2.47141e-05
3487,4.4065e+15,2.54456,-0.753843,0.136986,0.00210743,0.0109472,0.000895049
3488,5.10722e+14,1.27757,-2.7225,1.13125,0.00652738,0.00392033,-0.000797654
3489,3.95874e+15,-2.50478,-1.47197,0.668137,0.00403625,-0.00825277,-0.00103638
3490,4.30647e+15,-2.27543,2.11532,-0.309424,-0.00537255,-0.00746937,0.00186897
3491,1.76866e+16,3.76175,-3.59484,0.0344305,0.00531811,0.00515537,-0.000433193
3492,3.99883e+15,0.515825,-2.34681,1.51968,0.00851566,0.00484876,0.00164357
3493,1.89896e+15,0.707767,2.21388,0.114196,-0.0108721,0.00252525,0.000780245
3494,1.63184e+15,-2.42571,-1.8373,0.312929,0.0049147,-0.00788017,-0.000900555
3495,6.27496e+15,1.23677,2.33963,0.0427092,-0.0103202,0.00492965,0.00070257
3496,1.96029e+15,2.10883,2.40867,-0.233292,-0.00601111,0.00644831,-0.00101584
3497,3.5685e+16,0.169645,5.14311,-0.453641,-0.00753079,0.000484436,-0.000487752
3498,6.22682e+15,-1.10993,-2.71851,0.0914119,0.00900053,-0.00503377,-0.000183034
3499,4.09144e+13,1.27394,-1.73891,-0.985839,0.00723629,0.00603798,-0.00268712
3500,3.19033e+17,1.20001,4.25937,-0.0377727,-0.00751438,0.00243269,0.00358339
3501,1.87102e+15,0.153428,2.7312,-0.124614,-0.0101702,0.000625432,0.00204171
3502,2.44583e+15,0.964373,2.56653,-0.358061,-0.00835859,0.00492923,-0.00243342
3503,1.09257e+17,-3.8589,0.544553,-0.460433,-7.81299e-06,-0.00891835,0.0006
3504,6.47135e+16,0.738918,5.43403,0.41219,-0.00675571,0.000933077,0.00188098
3505,9.39842e+12,0.0835899,1.56311,-0.204262,-0.0129209,0.00115164,-0.00450582
3506,2.65615e+16,-1.89194,1.84624,0.529316,-0.00637573,-0.00905544,0.00185699
3507,1.2144e+16,2.77332,1.64347,0.231317,-0.0044497,0.00811558,-0.00233259
3508,2.31962e+17,1.58164,3.90922,-2.26886,-0.00683099,0.00351187,0.00267335
3509,8.07642e+14,2.90012,1.83761,-0.210791,-0.00408082,0.00790353,-0.000748264
3510,9.12503e+14,-1.3473,-2.37493,-0.591942,0.00819552,-0.00551984,-0.00196988
3511,2.89408e+15,2.05522,2.21751,0.450652,-0.00684548,0.0059689,0.00120471
3512,9.7862e+14,2.56499,-0.519654,0.278466,0.00440173,0.00926089,-0.00177187
3513,6.95288e+15,-0.439746,-3.09214,0.384775,0.00925274,-0.000459604,-0.001513
3514,1.60442e+17,0.907156,4.20702,0.17011,-0.00828554,0.00189663,0.00267267
3515,9.11852e+16,1.25214,4.45721,-0.807907,-0.00747414,0.00245113,0.00252524
3516,8.82024e+16,-1.09358,4.71804,-1.49146,-0.00741367,-0.000618418,0.0022708
3517,4.18388e+15,-2.19025,-1.77338,0.288313,0.00684639,-0.00713272,0.00160256
3518,4.73206e+15,-1.86169,1.53443,0.296264,-0.00726329,-0.00880525,0.00245559
3519,5.64543e+15,-1.2,2.29325,-0.143967,-0.00999301,-0.00418725,0.00335192
3520,1.32256e+16,1.61378,2.86702,-0.128074,-0.00834812,0.00407471,0.000984279
3521,5.16717e+15,-1.39983,2.9655,0.0423696,-0.00791237,-0.00494739,0.000429064
3522,4.02789e+15,-2.93379,-1.45405,-0.246559,0.00398631,-0.00832679,-0.000387989
3523,6.66305e+15,-0.334003,-3.4114,0.227041,0.00897055,0.000252722,0.00139872
3524,4.21471e+15,2.60299,-1.42884,-0.282782,0.00397103,0.00892801,-0.00114996
3525,4.48199e+15,2.88211,0.537176,0.134937,-0.00248481,0.00965169,-0.00166203
3526,6.89329e+16,-2.09645,2.17365,-0.778196,-0.00705491,-0.00696172,-0.000225119
3527,3.26419e+15,0.622883,-2.77693,0.112705,0.00983323,0.0036389,-0.000987838
3528,1.91554e+15,1.47849,-2.3945,-0.147015,0.00869057,0.00530379,-0.000259835
3529,1.26364e+15,1.76411,2.02488,-0.459197,-0.00730569,0.00622055,7.63716e-05
3530,8.4029e+14,-0.74726,-2.88638,0.655045,0.00877246,-0.000570177,-0.00119056
3531,6.42175e+15,1.83388,1.00854,1.37659,-0.00469796,0.0102197,0.00166452
3532,1.81238e+15,-0.279888,2.09856,-0.376833,-0.0119565,-0.00325988,-0.000538467
3533,1.1646e+16,-2.83106,0.967023,-0.170634,-0.00187639,-0.00984381,0.0019884
3534,2.1075e+16,0.672883,3.47323,-0.147913,-0.00852807,0.00138048,-0.000896169
3535,3.16162e+15,2.76354,-1.93247,-0.0281326,0.00500421,0.00744588,0.000367725
3536,9.19104e+14,-2.43825,-1.95648,0.280331,0.00560328,-0.00683641,0.00076891
3537,2.88316e+15,-3.50296,1.23411,0.157355,-0.00238187,-0.00779822,-8.93895e-06
3538,4.23536e+15,2.6833,-1.5065,0.179315,0.00484974,0.00805964,-0.00174969
