mass,name,position:0,position:1,position:2,velocity:0,velocity:1,velocity:2
1.01137e+18,Ariadne,1.95616e+00,-3.46140e-01,1.21594e-01,4.14686e-03,1.19209e-02,1.82794e-04
9.81889e+17,Nysa,-1.50139e+00,-2.03044e+00,1.61037e-01,7.58460e-03,-7.26193e-03,-5.70020e-05
5.98466e+18,Eugenia,1.94213e+00,2.20627e+00,-3.33482e-01,-7.06265e-03,6.51518e-03,-1.94695e-04
1.64198e+18,Hestia,-2.33485e+00,1.70776e+00,-7.03573e-02,-6.40162e-03,-6.99048e-03,2.83678e-04
3.43680e+18,Aglaja,-3.13312e+00,-5.46454e-02,5.67715e-03,1.21317e-03,-9.21879e-03,-8.06440e-04
7.32975e+18,Doris,2.73272e+00,1.12493e+00,-1.07375e-01,-4.26476e-03,9.25876e-03,-1.09039e-03
3.32031e+18,Pales,-3.47259e+00,5.01091e-01,-1.79202e-01,-2.64162e-03,-8.20669e-03,-2.59636e-04
4.29401e+17,Virginia,-9.95940e-01,-2.67723e+00,1.39338e-01,9.64807e-03,-6.98467e-04,-2.15680e-05
3.74201e+18,Nemausa,3.04399e-01,-2.29311e+00,4.04887e-01,1.10673e-02,7.21978e-04,-2.67982e-04
6.64825e+17,Kalypso,-3.15552e-01,-3.06900e+00,2.42255e-01,8.61324e-03,-1.38680e-03,-3.68502e-04
2.96630e+18,Alexandra,-3.55987e-01,3.17020e+00,3.94933e-01,-8.67926e-03,7.12659e-05,-1.31202e-03
1.29067e+18,Melete,-3.70122e-01,-1.97268e+00,2.67294e-01,1.31702e-02,-5.66456e-04,4.85764e-04
3.97566e+18,Mnemosyne,-4.91531e-02,2.84636e+00,-7.28318e-01,-1.04241e-02,3.83983e-04,-1.00886e-03
8.73242e+17,Concordia,-4.62119e-01,-2.56165e+00,2.30748e-01,1.04554e-02,-2.22094e-03,-1.19460e-04
3.25289e+18,Elpis,1.18042e+00,-2.30794e+00,3.17856e-01,8.91578e-03,5.78626e-03,-1.10600e-03
2.24856e+17,Echo,1.70068e+00,-2.13751e+00,1.55511e-01,6.82289e-03,6.54410e-03,-3.19431e-04
1.76787e+18,Danae,-1.83189e+00,2.74979e+00,5.32135e-01,-7.92803e-03,-3.46237e-03,-2.19117e-03
8.83216e+17,Erato,-3.45522e+00,1.86728e-01,1.07108e-01,-1.50499e-03,-8.68194e-03,2.43123e-04
2.21736e+18,Ausonia,9.29446e-01,2.51310e+00,2.68139e-01,-9.01630e-03,4.12832e-03,3.41396e-05
5.51743e+17,Angelina,1.03860e+00,-2.76672e+00,-2.06865e-02,8.87888e-03,2.88294e-03,1.99772e-04
9.65053e+18,Cybele,-6.92286e-01,3.77191e+00,-1.95067e-01,-8.10025e-03,-1.91064e-03,3.19994e-04
2.67679e+17,Maja,-2.92107e+00,-5.99319e-01,-1.35553e-02,8.63375e-04,-9.29778e-03,-4.96987e-04
4.97329e+17,Asia,-1.54022e+00,-1.66256e+00,1.05824e-01,9.95006e-03,-6.10974e-03,9.95349e-04
5.12170e+18,Leto,1.19211e+00,2.25993e+00,1.08067e-01,-8.82102e-03,6.84403e-03,1.54749e-03
3.73966e+18,Hesperia,6.58369e-03,-3.36006e+00,5.11371e-01,8.50969e-03,-6.15795e-04,2.00987e-04
1.51217e+18,Panopaea,-1.20189e+00,2.81435e+00,5.65275e-01,-8.24150e-03,-3.28973e-03,7.89446e-04
1.61704e+18,Niobe,8.81309e-01,-2.24787e+00,-4.32559e-01,1.06590e-02,1.64001e-03,3.70285e-03
3.04418e+17,Feronia,-6.16839e-01,-1.97369e+00,1.42301e-01,1.20576e-02,-2.32118e-03,7.29032e-04
2.46958e+17,Klytia,2.19441e+00,-1.46721e+00,-7.19675e-02,5.52029e-03,8.91360e-03,3.38962e-04
3.44383e+17,Eurydike,-4.71858e-02,2.75380e+00,2.37003e-01,-9.86103e-03,2.99154e-03,2.48099e-04
2.22217e+18,Freia,2.41886e+00,-2.93047e+00,1.37428e-01,5.72616e-03,5.88292e-03,-1.12301e-04
3.28292e+17,Frigga,-9.60944e-01,2.25700e+00,9.48501e-02,-1.10445e-02,-3.46402e-03,-1.37897e-04
1.26742e+18,Diana,-2.17034e+00,-1.04568e+00,-2.95901e-01,3.20409e-03,-1.09245e-02,-1.27332e-03
7.12526e+17,Eurynome,7.41435e-01,-2.45857e+00,2.07559e-01,9.12542e-03,4.69404e-03,-1.27647e-05
8.97800e+17,Sappho,3.54117e-01,2.13372e+00,-2.14853e-01,-1.12726e-02,4.20194e-03,-1.57281e-03
1.17898e+18,Terpsichore,-2.68995e+00,-2.07397e+00,-2.85344e-01,4.76943e-03,-6.78503e-03,-9.33633e-04
2.71463e+17,Alkmene,4.22654e-01,2.35790e+00,9.44687e-02,-1.19557e-02,3.16651e-04,2.65847e-04
9.74989e+17,Beatrix,2.52029e-01,2.51652e+00,1.80300e-01,-1.06947e-02,3.16559e-04,4.53803e-04
3.58422e+17,Klio,-8.29036e-01,2.47558e+00,2.65439e-01,-1.00871e-02,-8.85750e-04,-1.01567e-03
9.59875e+17,Semele,-1.28979e+00,-3.36352e+00,8.44933e-02,8.00383e-03,-1.76356e-03,-6.88339e-04
1.17085e+19,Sylvia,2.72637e+00,1.76379e+00,-4.06493e-01,-4.37868e-03,8.67781e-03,1.29566e-03
9.02281e+18,Thisbe,-2.64820e+00,1.86764e+00,-2.19670e-01,-4.70940e-03,-7.40546e-03,-4.99734e-04
4.36923e+18,Julia,-2.75963e+00,-8.39422e-01,-7.60719e-01,3.68431e-03,-8.28435e-03,-7.88359e-04
1.12709e+18,Antiope,2.67149e+00,-1.13667e-01,-9.82613e-02,1.62595e-03,1.10835e-02,9.13538e-05
7.98849e+17,Aegina,2.26322e+00,-1.38904e+00,-6.58479e-02,4.53501e-03,9.21829e-03,3.02542e-04
5.62805e+18,Undina,8.64485e-01,3.08795e+00,-2.54994e-01,-8.73959e-03,3.78113e-03,1.37620e-03
2.64698e+18,Minerva,-2.78554e+00,8.36022e-01,1.46448e-01,-1.51107e-03,-9.66728e-03,-1.43852e-03
6.21498e+18,Aurora,-6.66309e-01,-3.33287e+00,-4.66025e-01,8.67218e-03,-1.38151e-03,-2.43028e-04
2.34094e+18,Arethusa,2.22338e+00,-1.60073e+00,6.34404e-01,4.88153e-03,9.34387e-03,1.14168e-05
4.05959e+18,Aegle,-1.79706e+00,2.02789e+00,1.25316e-01,-7.42191e-03,-7.70856e-03,-3.06130e-03
1.44969e+18,Klotho,-2.49278e+00,7.29233e-01,4.45501e-02,-5.44052e-03,-9.21590e-03,2.19909e-03
1.69182e+18,Ianthe,2.70440e+00,1.09775e+00,3.75906e-01,-5.00061e-03,7.85718e-03,2.02459e-03
2.20784e+17,Dike,-1.38929e+00,-1.62157e+00,-8.46006e-02,9.83119e-03,-7.64946e-03,-3.00737e-03
1.75537e+18,Hekate,1.22657e-02,3.46636e+00,-2.35065e-01,-8.57979e-03,1.30990e-03,6.90911e-04
4.04984e+17,Helena,-2.86967e+00,7.34933e-01,-2.66091e-02,-1.81496e-03,-9.00219e-03,-1.64687e-03
4.07136e+17,Miriam,1.98159e+00,1.33331e-01,8.49789e-02,-4.32401e-04,1.35213e-02,-1.07446e-03
1.64559e+18,Hera,-2.07022e-01,2.84373e+00,-1.78831e-01,-9.98909e-03,4.92987e-05,6.55256e-04
1.83985e+18,Klymene,-1.60963e+00,-3.25755e+00,-6.83207e-02,7.25863e-03,-3.84526e-03,-3.73403e-04
6.16853e+17,Artemis,1.61408e+00,2.16749e+00,-7.38911e-01,-7.33072e-03,5.29946e-03,-2.45877e-03
6.72712e+18,Camilla,2.88932e+00,1.88671e+00,-3.90145e-01,-5.49716e-03,7.39520e-03,-1.16202e-03
6.10625e+17,Hecuba,8.76989e-01,3.29061e+00,2.46885e-01,-8.90522e-03,1.98935e-03,2.29988e-05
4.07032e+17,Felicitas,-1.19417e-01,1.96485e+00,2.66660e-01,-1.38602e-02,1.08388e-03,2.38268e-04
9.05370e+17,Lydia,1.89364e+00,-1.60453e+00,-2.60629e-01,7.05768e-03,8.69446e-03,-1.18118e-04
1.45728e+18,Ate,5.38751e-02,-2.79774e+00,-1.36766e-01,9.69809e-03,-2.12228e-04,6.71822e-04
2.45912e+17,Iphigenia,-5.11566e-02,2.53850e+00,9.00728e-02,-1.06294e-02,1.22074e-03,-2.45130e-04
6.03568e+17,Kassandra,2.78435e+00,-1.15179e+00,3.17919e-02,3.54376e-03,8.39906e-03,-7.82871e-04
1.41713e+18,Thyra,4.95475e-01,1.89547e+00,3.20749e-01,-1.23854e-02,4.76725e-03,-1.37774e-03
1.02676e+18,Sirona,-2.34281e+00,5.04463e-01,1.42327e-01,-2.61701e-03,-1.16316e-02,-1.78894e-04
6.59408e+18,Lomia,2.22453e+00,1.78845e+00,5.78151e-01,-6.46446e-03,7.75943e-03,1.68088e-03
1.81111e+17,Peitho,1.32474e+00,1.61662e+00,1.03189e-02,-1.02501e-02,7.46337e-03,1.71342e-03
5.24052e+17,Althaea,-3.99487e-01,2.53233e+00,-2.47839e-01,-1.08473e-02,-7.91839e-04,-3.65663e-04
2.69763e+18,Lachesis,2.86228e+00,-1.33000e+00,-4.31159e-02,4.39925e-03,8.36911e-03,1.14080e-03
6.59655e+18,Hermione,-3.83345e+00,-1.89713e-02,4.82406e-01,-1.78664e-04,-8.25809e-03,-3.07635e-04
9.83391e+17,Gerda,3.13016e+00,8.55126e-01,-2.69186e-02,-2.59505e-03,9.13672e-03,-2.58992e-04
2.57386e+17,Brunhild,-2.67792e+00,4.74190e-01,-2.06002e-01,-2.84564e-03,-1.00077e-02,-9.39076e-04
9.88496e+17,Alkeste,-2.37696e+00,-7.86634e-01,2.62252e-02,4.26452e-03,-1.02998e-02,5.58695e-04
1.61060e+17,Liberatrix,-2.14089e+00,-1.51560e+00,1.58382e-01,6.99905e-03,-8.23214e-03,5.46465e-04
1.27757e+17,Velleda,-2.23139e+00,-1.37379e+00,-2.15981e-02,6.10959e-03,-8.17405e-03,-5.06590e-04
1.31207e+18,Johanna,-2.56916e+00,-8.26343e-01,8.21002e-02,2.69405e-03,-1.01507e-02,-1.46160e-03
3.10140e+18,Nemesis,-2.08673e+00,-2.19634e+00,1.61116e-01,7.17755e-03,-5.86769e-03,-9.15790e-04
2.04740e+18,Antigone,2.92369e+00,1.20773e+00,-6.29558e-01,-2.00134e-03,8.66557e-03,-1.03835e-03
4.25996e+18,Elektra,-3.19591e+00,-1.52432e+00,1.30527e+00,4.00851e-03,-6.68283e-03,1.31163e-03
8.57201e+16,Vala,5.18598e-01,2.55332e+00,4.85486e-02,-1.02012e-02,1.78938e-03,8.70629e-04
1.11797e+17,Aethra,-1.48081e+00,1.89318e-01,-6.77587e-01,-3.32282e-03,-1.55320e-02,2.62289e-05
1.04730e+18,Cyrene,-5.00411e-01,-2.57042e+00,-2.87705e-01,1.09329e-02,-2.35937e-03,6.85510e-04
9.10225e+17,Sophrosyne,-6.53913e-01,-2.68927e+00,-5.74792e-01,9.35663e-03,-2.07543e-03,6.41054e-05
7.05994e+17,Hertha,1.57748e+00,-1.03413e+00,-2.25179e-02,7.64811e-03,1.12844e-02,5.23564e-04
1.39876e+17,Austria,-1.76207e+00,1.77296e+00,-3.23719e-01,-7.48268e-03,-7.19773e-03,1.06953e-03
1.53954e+18,Meliboea,-2.82042e+00,-1.37521e+00,6.07929e-02,5.98605e-03,-7.32808e-03,2.15685e-03
4.12478e+17,Tolosa,-2.03857e+00,-1.37447e+00,4.64493e-02,7.60298e-03,-7.83452e-03,-6.00335e-04
2.49350e+18,Juewa,-7.73939e-01,-2.47662e+00,-4.78918e-01,9.65972e-03,-4.64238e-03,-9.40400e-04
9.56238e+17,Siwa,-2.32194e+00,2.40964e+00,8.38088e-02,-5.76895e-03,-6.08886e-03,4.06053e-04
1.18467e+18,Lumen,-1.77610e-01,-2.67147e+00,-4.46925e-01,1.00064e-02,1.31795e-03,1.61297e-03
1.18988e+17,Polana,1.13963e+00,-1.96424e+00,1.43326e-02,1.06464e-02,4.50116e-03,4.51579e-04
6.26915e+17,Adria,1.41312e-01,2.89217e+00,5.28587e-01,-9.76441e-03,2.15214e-04,-8.64196e-04
2.08557e+18,Vibilia,-2.64442e+00,1.56410e+00,2.45897e-01,-5.94862e-03,-6.85576e-03,3.45282e-04
1.50764e+18,Adeona,2.49850e+00,-1.48869e+00,-6.25547e-01,4.05862e-03,8.31666e-03,-4.76809e-04
2.97687e+18,Lucina,1.41617e+00,2.53493e+00,-2.67738e-01,-8.25239e-03,4.83676e-03,2.03412e-03
1.69725e+18,Protogeneia,-2.61013e+00,1.89577e+00,-1.04194e-01,-5.59370e-03,-7.72830e-03,-7.62892e-05
1.32531e+18,Gallia,-2.96902e+00,-7.46331e-01,1.10480e+00,2.32877e-03,-8.00627e-03,2.46497e-03
1.89346e+16,Medusa,-2.28147e+00,-3.57235e-02,1.42560e-02,-2.28344e-04,-1.11938e-02,1.73839e-04
1.22157e+18,Nuwa,-3.35564e+00,2.44453e-01,-6.29571e-02,-6.03587e-04,-8.80063e-03,2.94386e-04
1.65707e+17,Abundantia,3.71932e-01,-2.54080e+00,-2.53688e-01,1.04846e-02,1.29580e-03,-6.21707e-04
5.71046e+17,Atala,-2.36719e+00,-2.23758e+00,-5.28943e-02,5.82474e-03,-7.00558e-03,-1.95378e-03
3.58958e+18,Hilda,-1.04610e+00,4.35243e+00,-5.02352e-01,-7.26403e-03,-2.21974e-03,-5.34185e-04
5.16322e+18,Bertha,2.90163e+00,1.83002e+00,-1.08125e-01,-4.37488e-03,7.16028e-03,3.19263e-03
4.48877e+16,Scylla,1.60815e+00,-2.78396e+00,-6.42826e-01,6.33698e-03,5.55892e-03,2.31968e-05
2.12831e+18,Xanthippe,-1.69486e-01,3.00988e+00,-2.68676e-01,-9.02586e-03,-2.52512e-03,-1.15962e-03
1.12820e+16,Dejanira,2.57215e+00,6.88305e-02,-4.89692e-01,-1.97533e-03,1.01856e-02,1.40780e-03
1.65554e+17,Koronis,-4.72158e-01,2.75015e+00,-1.83871e-03,-1.04804e-02,-1.39713e-03,-1.84912e-04
1.41927e+18,Aemilia,3.01894e+00,5.87298e-01,-2.75636e-01,-2.77096e-03,9.38443e-03,-4.85484e-04
3.87425e+17,Una,-2.65046e+00,-1.10819e+00,-5.00598e-02,3.57303e-03,-9.20155e-03,-6.42966e-04
1.91870e+17,Athor,-2.38219e+00,-7.28641e-01,4.05579e-03,4.52010e-03,-9.53135e-03,-1.67083e-03
6.59895e+17,Laurentia,-1.53945e+00,1.99548e+00,2.64692e-01,-8.79254e-03,-7.83701e-03,-1.58919e-04
3.92295e+17,Erigone,6.18759e-01,-2.70520e+00,1.98765e-01,8.92869e-03,2.20239e-03,-4.34047e-04
7.28086e+17,Eva,-3.23082e+00,-5.27906e-01,1.36227e+00,1.26331e-03,-7.18764e-03,-1.31410e-03
4.21984e+18,Loreley,-1.50828e+00,3.07670e+00,7.29619e-02,-7.80535e-03,-3.97284e-03,-1.73357e-03
1.03920e+17,Rhodope,-1.54040e+00,-2.66136e+00,6.12725e-01,8.02156e-03,-3.52039e-03,-8.65947e-04
1.77407e+17,Urda,2.77548e+00,-1.17874e-01,-2.01767e-02,8.61483e-04,1.03341e-02,-3.96832e-04
2.21956e+18,Sibylla,3.02966e-01,-3.38109e+00,2.65000e-01,9.03261e-03,1.63016e-03,1.95617e-04
7.49294e+16,Zelia,-1.70225e+00,2.06432e+00,1.79365e-01,-7.95193e-03,-5.89045e-03,-6.36361e-04
1.01347e+17,Maria,-2.12329e+00,1.25925e+00,-2.98172e-01,-5.68429e-03,-9.32893e-03,-2.47674e-03
3.45261e+17,Baucis,7.73568e-01,2.25220e+00,4.11417e-01,-9.93143e-03,4.95786e-03,-6.14979e-05
1.43925e+18,Ino,-3.22087e+00,-6.11402e-01,5.68123e-01,1.73769e-03,-8.08290e-03,1.50496e-03
3.86970e+17,Phaedra,-1.06335e+00,-2.13748e+00,-5.13733e-01,1.06431e-02,-4.83929e-03,3.50009e-04
6.10400e+17,Andromache,-1.27331e+00,3.34816e+00,1.99531e-01,-8.47930e-03,-1.32965e-03,1.02339e-04
8.84579e+17,Iduna,-1.34001e+00,-3.11839e+00,1.04764e+00,8.15255e-03,-1.61312e-03,1.81835e-03
2.37876e+17,Irma,-2.34876e-01,2.42648e+00,5.50105e-02,-1.17328e-02,1.32708e-03,-3.34645e-05
1.27916e+17,Belisana,1.80101e+00,-1.52826e+00,-7.88977e-02,7.59468e-03,8.28397e-03,-2.26535e-05
4.85575e+17,Klytaemnestra,-1.74536e+00,2.66707e+00,-3.38711e-01,-8.18242e-03,-4.42694e-03,-8.73807e-04
3.58743e+16,Garumna,1.84270e+00,1.84316e+00,3.92242e-02,-8.76192e-03,6.52873e-03,-3.40446e-05
2.17968e+18,Eucharis,-2.45853e+00,-1.90220e+00,1.03876e+00,4.36687e-03,-8.04411e-03,1.28128e-03
8.75828e+16,Elsa,2.06406e+00,-8.55092e-01,-6.03986e-02,2.61638e-03,1.14775e-02,-2.06079e-04
9.94413e+16,Istria,1.58726e+00,-1.97029e+00,2.82695e-01,5.24732e-03,8.45274e-03,-4.89807e-03
6.79510e+17,Dejopeja,3.31920e+00,5.26234e-01,4.08136e-02,-1.39297e-03,8.99332e-03,1.43289e-04
2.98546e+18,Eunike,2.13708e+00,-1.20432e+00,6.45820e-02,4.42583e-03,9.49346e-03,-4.49239e-03
1.77263e+17,Celuta,-2.38344e+00,1.29582e+00,4.26332e-01,-4.66499e-03,-8.27374e-03,-1.59989e-03
2.30905e+18,Lamberta,1.73065e+00,2.84579e+00,3.68756e-01,-7.47116e-03,3.48557e-03,1.11666e-03
1.27295e+17,Menippe,7.77329e-01,-2.08331e+00,3.58665e-01,1.10950e-02,5.08902e-03,1.49119e-03
8.09118e+16,Phthia,1.69759e-01,-2.41105e+00,2.10628e-01,1.08623e-02,1.26059e-03,2.81830e-04
2.90448e+18,Ismene,3.84520e+00,-1.39348e-01,-1.50739e-02,-1.05831e-03,8.77132e-03,-9.36652e-04
6.10477e+17,Kolga,2.49897e+00,7.22320e-01,-3.14183e-01,-3.25908e-03,1.04462e-02,-1.75294e-03
2.68451e+18,Nausikaa,1.54614e+00,9.65622e-01,1.61154e-01,-6.57991e-03,1.24816e-02,1.18946e-03
5.06847e+16,Ambrosia,2.20308e+00,-1.02765e+00,-1.33065e-01,1.62976e-03,1.08595e-02,2.32685e-03
3.05311e+18,Prokne,1.93209e+00,-5.08893e-01,-6.25786e-02,4.22378e-03,1.19617e-02,-4.24361e-03
5.83247e+17,Eurykleia,-2.80918e-01,-2.90866e+00,-3.52707e-01,9.73173e-03,-1.14163e-03,-2.79074e-04
8.42654e+18,Philomela,-1.38038e+00,-2.73094e+00,5.74262e-02,8.76944e-03,-4.30733e-03,-1.23318e-03
8.89773e+16,Arete,2.23649e+00,-3.93590e-01,-3.54800e-01,2.83940e-03,1.17772e-02,-1.63054e-04
4.46541e+17,Ampella,1.60495e-01,2.34102e+00,1.66897e-02,-1.09676e-02,3.43400e-03,-1.82154e-03
6.26063e+17,Byblis,9.79869e-01,3.60823e+00,-2.41195e-01,-7.29508e-03,2.72935e-03,2.06455e-03
1.52605e+18,Dynamene,1.22374e+00,2.02967e+00,2.83467e-01,-1.00048e-02,6.46282e-03,-7.69266e-05
4.57623e+17,Penelope,1.25427e+00,2.20121e+00,-2.50890e-01,-8.52124e-03,7.16021e-03,-3.24154e-04
1.78105e+18,Chryseis,-2.43839e+00,-1.60680e+00,4.45882e-01,4.85887e-03,-8.93706e-03,4.88758e-04
1.39749e+18,Pompeja,-1.76560e-01,2.64494e+00,1.39383e-01,-1.08521e-02,-1.69838e-04,-1.38414e-04
1.62542e+17,Kallisto,-7.24714e-01,3.00026e+00,-4.36009e-01,-8.56264e-03,-2.81411e-03,-1.52472e-04
3.29657e+17,Martha,-1.85726e+00,-2.15474e+00,1.70628e-01,7.70815e-03,-6.13698e-03,1.74776e-03
1.04259e+18,Hersilia,9.10389e-01,2.49523e+00,-1.68119e-01,-1.01298e-02,3.73386e-03,1.82757e-04
1.40108e+17,Hedda,-1.63549e+00,1.63900e+00,1.45443e-01,-7.79175e-03,-8.30640e-03,-2.31139e-04
1.79025e+17,Lacrimosa,2.80429e+00,-6.95557e-01,-2.79855e-02,2.40984e-03,9.73050e-03,2.89673e-04
4.14472e+18,Dido,-1.62618e-01,-2.93503e+00,-3.72475e-01,1.01530e-02,-6.49883e-04,-9.34240e-05
4.70093e+17,Isabella,-2.85399e+00,-9.78586e-01,6.07042e-02,2.57649e-03,-8.97581e-03,-8.24461e-04
2.03090e+18,Isolda,2.65133e+00,7.07678e-01,1.73983e-01,-3.94080e-03,1.00915e-02,-3.46552e-04
1.82240e+18,Medea,-2.75092e+00,1.50800e+00,-7.50029e-02,-5.41145e-03,-8.12150e-03,-7.09286e-04
3.99801e+17,Lilaea,-1.48851e+00,2.80441e+00,-2.56651e-02,-7.75254e-03,-4.46772e-03,1.06636e-03
4.32999e+16,Aschera,-8.90854e-01,-2.47800e+00,-1.59588e-01,9.77631e-03,-3.64047e-03,-2.28285e-05
1.21593e+17,Oenone,5.70752e-01,2.73916e+00,6.48651e-02,-1.00068e-02,2.56795e-03,1.91154e-04
2.57660e+18,Kleopatra,-1.48578e+00,-2.96055e+00,3.73157e-01,7.94623e-03,-2.29447e-03,1.49819e-03
2.02047e+17,Eudora,1.74572e+00,-9.14408e-01,6.90988e-02,7.20129e-03,1.15856e-02,-2.45083e-03
7.58740e+16,Thusnelda,-2.08183e+00,1.86867e+00,-4.69278e-01,-6.99351e-03,-6.02801e-03,6.08624e-04
2.31002e+16,Stephania,1.62193e+00,9.51652e-01,1.87994e-01,-4.37270e-03,1.29299e-02,-9.35659e-04
1.23468e+18,Eos,-4.22030e-01,3.14596e+00,-4.20378e-01,-9.33944e-03,-1.30270e-04,1.14372e-03
2.40614e+17,Lucia,2.36510e+00,-1.66007e+00,-9.88488e-02,6.86054e-03,7.80667e-03,-2.02402e-04
3.67269e+17,Rosa,-1.11725e+00,2.55520e+00,8.45633e-02,-9.99250e-03,-4.41074e-03,1.44438e-04
2.80248e+17,Oceana,-8.21534e-01,-2.35661e+00,-2.53108e-01,1.05247e-02,-3.28967e-03,-1.91777e-04
6.37963e+17,Henrietta,-3.73827e+00,5.55521e-01,-6.00861e-01,4.02268e-04,-7.75803e-03,2.86867e-03
8.70149e+16,Weringia,1.03539e+00,-1.84507e+00,1.65299e-01,1.10978e-02,5.48891e-03,-3.36273e-03
1.37403e+18,Philosophia,3.32313e+00,1.36815e+00,4.80985e-01,-2.24236e-03,8.02956e-03,8.60682e-04
8.58446e+17,Adelinda,-3.54476e+00,1.62543e+00,1.09822e-01,-3.36075e-03,-7.43160e-03,-1.81835e-04
1.95807e+18,Athamantis,1.42032e+00,1.76547e+00,6.17934e-02,-8.65872e-03,7.75165e-03,-1.89600e-03
2.87433e+17,Vindobona,1.87413e+00,-1.80358e+00,-1.33068e-01,8.59502e-03,6.96496e-03,7.39515e-04
1.18455e+17,Russia,2.81760e+00,9.47503e-01,-2.27068e-01,-2.60465e-03,8.64968e-03,-6.80250e-04
7.15480e+17,Asterope,-1.17823e+00,2.55399e+00,-3.58933e-01,-9.39656e-03,-3.42664e-03,-4.98936e-04
2.61973e+17,Barbara,-1.21727e+00,-1.87476e+00,6.19065e-01,1.07361e-02,-3.62184e-03,-9.07995e-04
2.69996e+17,Carolina,-1.19230e+00,2.83845e+00,3.52979e-01,-8.62151e-03,-3.92595e-03,9.88886e-04
6.65833e+17,Honoria,4.48821e-01,-2.52236e+00,3.49774e-01,1.02657e-02,3.80895e-03,-3.74761e-04
1.93109e+17,Coelestina,-2.76705e+00,5.92346e-01,4.78843e-01,-1.32028e-03,-9.95974e-03,4.93544e-05
2.72521e+18,Hypatia,-2.13230e+00,-2.25982e+00,4.74256e-01,6.99534e-03,-5.91073e-03,1.39410e-03
4.91201e+17,Vanadis,-1.00552e+00,2.11366e+00,7.35362e-04,-1.16060e-02,-3.32766e-03,4.38447e-04
3.48150e+18,Germania,1.79793e+00,-2.09176e+00,1.76217e-01,7.57752e-03,7.48903e-03,7.27046e-04
1.89215e+17,Kriemhild,-1.86077e+00,1.70663e+00,-4.65944e-01,-7.92561e-03,-8.19107e-03,7.68098e-04
9.12768e+16,Ida,-2.02598e+00,1.99511e+00,7.54613e-03,-7.50223e-03,-7.15803e-03,-2.00785e-04
3.78597e+15,Sita,-7.02983e-01,-2.16408e+00,7.97160e-02,1.08197e-02,-1.91892e-03,3.43447e-04
1.22033e+18,Vera,-3.25117e+00,-1.73961e+00,1.77020e-01,3.67249e-03,-7.15537e-03,-6.04081e-04
1.87021e+17,Asporina,1.34976e+00,2.55452e+00,-7.86681e-01,-8.19119e-03,4.68057e-03,-5.41188e-04
1.62198e+18,Eukrate,-2.48762e+00,1.03333e+00,4.65153e-01,-6.52348e-03,-7.49295e-03,-3.49396e-03
9.09727e+16,Lameia,-2.70509e-01,2.65214e+00,-9.05739e-02,-1.01622e-02,-1.21179e-03,-6.28296e-04
3.05308e+16,Ilse,-2.71528e+00,7.19656e-01,-9.08799e-02,-3.45861e-03,-8.58892e-03,-1.56434e-03
2.51345e+18,Bettina,-2.02047e+00,-2.70282e+00,-3.87629e-01,6.52697e-03,-5.77761e-03,-1.79504e-03
5.78990e+16,Sophia,6.19965e-01,2.74704e+00,-5.08293e-01,-1.03600e-02,2.45489e-03,3.82296e-04
2.01602e+17,Clementina,-3.27950e+00,-7.40723e-01,-8.51011e-02,2.13231e-03,-8.72084e-03,1.57038e-03
1.06360e+17,Mathilde,-2.41597e+00,2.24119e+00,-2.58526e-01,-6.37981e-03,-5.30272e-03,6.39680e-04
2.74950e+15,Augusta,-1.16772e-01,2.48181e+00,1.73760e-01,-1.02755e-02,-6.84068e-04,3.36353e-04
1.33385e+17,Oppavia,1.38874e+00,2.43307e+00,3.34109e-01,-9.14199e-03,4.35013e-03,1.05887e-03
2.13779e+17,Walpurga,-1.35398e-01,-2.73541e+00,6.53660e-01,1.04126e-02,-7.91064e-04,3.08475e-04
2.77181e+17,Silesia,-2.99060e+00,9.53084e-01,1.51646e-01,-3.85687e-03,-8.96175e-03,-3.36611e-04
3.85737e+17,Tyche,-2.47333e+00,1.62175e+00,-6.49569e-01,-6.21799e-03,-6.71341e-03,7.97383e-04
3.82740e+18,Aletheia,-4.02278e-01,3.51415e+00,1.14782e-01,-8.31360e-03,-1.49929e-03,1.57128e-03
7.56443e+17,Huberta,-3.68246e+00,-7.92670e-01,1.99306e-01,2.25415e-03,-8.12066e-03,8.09696e-04
1.77486e+17,Prymno,2.31584e-01,2.30067e+00,-3.18258e-02,-1.14896e-02,3.07450e-04,7.23134e-04
8.74940e+15,Valda,1.63807e-01,-2.93522e+00,-3.28779e-01,8.86219e-03,1.73481e-03,-5.50540e-04
1.94981e+16,Dresda,-2.47215e+00,-1.83997e+00,1.99137e-03,5.91562e-03,-7.35632e-03,2.17568e-04
3.54281e+17,Libussa,3.21116e-01,-2.82757e+00,-3.89766e-01,9.49682e-03,2.56691e-03,-1.01933e-03
1.67450e+16,Anna,-8.50097e-01,-1.34443e+00,-7.67749e-01,1.22117e-02,-7.71780e-03,-9.39165e-04
9.48525e+17,Aline,-7.28680e-01,2.55165e+00,-4.78736e-01,-1.05343e-02,-1.61714e-03,-1.85279e-03
1.26881e+17,Tirza,-1.32872e+00,-2.12153e+00,6.82732e-02,9.87588e-03,-5.38074e-03,-1.15631e-03
2.18397e+18,Adorea,-2.63094e+00,-4.34173e-01,1.06173e-01,1.95155e-03,-1.11052e-02,1.71037e-04
